,Year,Cluster,Size,Features
206,2017,0.0,1307.0,"['data', 'security', 'companies', 'machine', 'trump', 'intelligence', 'information', 'government', 'ai', 'technology']"
207,2017,1.0,89.0,"['hamze', 'tito', 'tito hamze', 'zolnoski', 'hamze street', 'street francisco', 'joe zolnoski', 'mannes', 'john mannes', 'hamze john']"
208,2017,2.0,805.0,"['facebook', 'bots', 'users', 'bot', 'twitter', 'messenger', 'people', 'news', 'stories', 'video']"
209,2017,3.0,797.0,"['google', 'assistant', 'voice', 'tv', 'home', 'devices', 'alexa', 'users', 'app', 'google assistant']"
210,2017,4.0,578.0,"['car', 'cars', 'vehicles', 'vehicle', 'drivers', 'uber', 'self', 'tesla', 'technology', 'road']"
211,2017,5.0,284.0,"['apple', 'iphone', 'ios', 'music', 'apple music', 'app', 'store', 'pay', 'apple pay', 'developers']"
212,2017,6.0,1332.0,"['game', 'games', 'game dev', 'dev', 'pc', 'players', 'intel', 'intel game', 'tools tips', 'news use']"
213,2017,7.0,3963.0,"['people', 'users', 'vr', 'technology', 'app', 'world', 'service', 'way', 'product', 'system']"
214,2017,8.0,1482.0,"['companies', 'capital', 'investors', 'venture', 'ventures', 'startups', 'fund', 'investment', 'round', 'startup']"
215,2017,9.0,233.0,"['quarter', 'revenue', 'percent', 'earnings', 'stock', 'growth', 'snap', 'share', 'shares', 'ipo']"
